video_id,class_indx,label,gt_class_indx,gt_label
nine_hour_right_803,1,вынужденная,1,вынужденная
nine_hour_right_804,2,сварка,1,вынужденная
nine_hour_right_805,1,вынужденная,1,вынужденная
nine_hour_right_806,2,сварка,1,вынужденная
nine_hour_right_807,2,сварка,2,сварка
nine_hour_right_808,2,сварка,2,сварка
nine_hour_right_809,2,сварка,2,сварка
nine_hour_right_810,2,сварка,2,сварка
nine_hour_right_811,2,сварка,2,сварка
nine_hour_right_812,2,сварка,2,сварка
nine_hour_right_813,2,сварка,2,сварка
nine_hour_right_814,2,сварка,2,сварка
nine_hour_right_815,2,сварка,2,сварка
nine_hour_right_816,2,сварка,2,сварка
nine_hour_right_817,2,сварка,2,сварка
nine_hour_right_818,2,сварка,2,сварка
nine_hour_right_819,1,вынужденная,2,сварка
nine_hour_right_820,1,вынужденная,1,вынужденная
nine_hour_right_821,1,вынужденная,1,вынужденная
nine_hour_right_822,1,вынужденная,1,вынужденная
nine_hour_right_823,1,вынужденная,1,вынужденная
nine_hour_right_824,1,вынужденная,1,вынужденная
nine_hour_right_825,1,вынужденная,1,вынужденная
nine_hour_right_826,1,вынужденная,1,вынужденная
nine_hour_right_827,1,вынужденная,1,вынужденная
nine_hour_right_828,1,вынужденная,1,вынужденная
nine_hour_right_829,1,вынужденная,1,вынужденная
nine_hour_right_830,1,вынужденная,1,вынужденная
nine_hour_right_831,1,вынужденная,1,вынужденная
nine_hour_right_832,1,вынужденная,1,вынужденная
nine_hour_right_833,1,вынужденная,1,вынужденная
nine_hour_right_834,1,вынужденная,1,вынужденная
nine_hour_right_835,1,вынужденная,1,вынужденная
nine_hour_right_836,1,вынужденная,1,вынужденная
nine_hour_right_837,1,вынужденная,1,вынужденная
nine_hour_right_838,1,вынужденная,1,вынужденная
nine_hour_right_839,1,вынужденная,1,вынужденная
nine_hour_right_840,1,вынужденная,1,вынужденная
nine_hour_right_841,1,вынужденная,1,вынужденная
nine_hour_right_842,1,вынужденная,1,вынужденная
nine_hour_right_843,1,вынужденная,1,вынужденная
nine_hour_right_844,1,вынужденная,1,вынужденная
nine_hour_right_845,1,вынужденная,1,вынужденная
nine_hour_right_846,1,вынужденная,1,вынужденная
nine_hour_right_847,1,вынужденная,1,вынужденная
nine_hour_right_848,1,вынужденная,1,вынужденная
nine_hour_right_849,1,вынужденная,1,вынужденная
nine_hour_right_850,1,вынужденная,1,вынужденная
nine_hour_right_851,1,вынужденная,1,вынужденная
nine_hour_right_852,1,вынужденная,1,вынужденная
nine_hour_right_853,1,вынужденная,1,вынужденная
nine_hour_right_854,1,вынужденная,1,вынужденная
nine_hour_right_855,1,вынужденная,1,вынужденная
nine_hour_right_856,1,вынужденная,1,вынужденная
nine_hour_right_857,1,вынужденная,1,вынужденная
nine_hour_right_858,1,вынужденная,1,вынужденная
nine_hour_right_859,2,сварка,1,вынужденная
nine_hour_right_860,2,сварка,1,вынужденная
nine_hour_right_861,2,сварка,1,вынужденная
nine_hour_right_862,2,сварка,1,вынужденная
nine_hour_right_863,2,сварка,1,вынужденная
nine_hour_right_864,2,сварка,2,сварка
nine_hour_right_865,2,сварка,2,сварка
nine_hour_right_866,2,сварка,2,сварка
nine_hour_right_867,2,сварка,2,сварка
nine_hour_right_868,2,сварка,2,сварка
nine_hour_right_869,2,сварка,2,сварка
nine_hour_right_870,2,сварка,2,сварка
nine_hour_right_871,2,сварка,2,сварка
nine_hour_right_872,2,сварка,2,сварка
nine_hour_right_873,2,сварка,2,сварка
nine_hour_right_874,2,сварка,2,сварка
nine_hour_right_875,2,сварка,2,сварка
nine_hour_right_876,2,сварка,2,сварка
nine_hour_right_877,2,сварка,2,сварка
nine_hour_right_878,2,сварка,2,сварка
nine_hour_right_879,2,сварка,2,сварка
nine_hour_right_880,2,сварка,2,сварка
nine_hour_right_881,2,сварка,2,сварка
nine_hour_right_882,2,сварка,2,сварка
nine_hour_right_883,2,сварка,2,сварка
nine_hour_right_884,2,сварка,2,сварка
nine_hour_right_885,2,сварка,2,сварка
nine_hour_right_886,2,сварка,2,сварка
nine_hour_right_887,2,сварка,2,сварка
nine_hour_right_888,2,сварка,2,сварка
nine_hour_right_889,2,сварка,2,сварка
nine_hour_right_890,2,сварка,2,сварка
nine_hour_right_891,2,сварка,2,сварка
nine_hour_right_892,2,сварка,2,сварка
nine_hour_right_893,1,вынужденная,2,сварка
nine_hour_right_894,1,вынужденная,2,сварка
nine_hour_right_895,2,сварка,2,сварка
nine_hour_right_896,2,сварка,2,сварка
nine_hour_right_897,2,сварка,2,сварка
nine_hour_right_898,2,сварка,2,сварка
nine_hour_right_899,2,сварка,2,сварка
nine_hour_right_900,2,сварка,2,сварка
nine_hour_right_901,2,сварка,2,сварка
nine_hour_right_902,2,сварка,2,сварка
nine_hour_right_903,2,сварка,2,сварка
nine_hour_right_904,2,сварка,2,сварка
nine_hour_right_905,2,сварка,2,сварка
nine_hour_right_906,2,сварка,2,сварка
nine_hour_right_907,2,сварка,2,сварка
nine_hour_right_908,2,сварка,2,сварка
nine_hour_right_909,2,сварка,2,сварка
nine_hour_right_910,2,сварка,2,сварка
nine_hour_right_911,2,сварка,2,сварка
nine_hour_right_912,2,сварка,2,сварка
nine_hour_right_913,2,сварка,2,сварка
nine_hour_right_914,2,сварка,2,сварка
nine_hour_right_915,2,сварка,2,сварка
nine_hour_right_916,2,сварка,2,сварка
nine_hour_right_917,1,вынужденная,1,вынужденная
nine_hour_right_918,1,вынужденная,1,вынужденная
nine_hour_right_919,1,вынужденная,1,вынужденная
nine_hour_right_920,1,вынужденная,1,вынужденная
nine_hour_right_921,1,вынужденная,1,вынужденная
nine_hour_right_922,1,вынужденная,1,вынужденная
nine_hour_right_923,1,вынужденная,1,вынужденная
nine_hour_right_924,1,вынужденная,1,вынужденная
nine_hour_right_925,1,вынужденная,1,вынужденная
nine_hour_right_926,1,вынужденная,1,вынужденная
nine_hour_right_927,1,вынужденная,1,вынужденная
nine_hour_right_928,2,сварка,1,вынужденная
nine_hour_right_929,2,сварка,1,вынужденная
nine_hour_right_930,2,сварка,1,вынужденная
nine_hour_right_931,2,сварка,1,вынужденная
nine_hour_right_932,2,сварка,1,вынужденная
nine_hour_right_933,2,сварка,1,вынужденная
nine_hour_right_934,1,вынужденная,1,вынужденная
nine_hour_right_935,1,вынужденная,1,вынужденная
nine_hour_right_936,1,вынужденная,1,вынужденная
nine_hour_right_937,1,вынужденная,1,вынужденная
nine_hour_right_938,1,вынужденная,1,вынужденная
nine_hour_right_939,1,вынужденная,1,вынужденная
nine_hour_right_940,1,вынужденная,1,вынужденная
nine_hour_right_941,1,вынужденная,1,вынужденная
nine_hour_right_942,1,вынужденная,1,вынужденная
nine_hour_right_943,1,вынужденная,1,вынужденная
nine_hour_right_944,1,вынужденная,1,вынужденная
nine_hour_right_945,1,вынужденная,1,вынужденная
nine_hour_right_946,1,вынужденная,1,вынужденная
nine_hour_right_947,1,вынужденная,1,вынужденная
nine_hour_right_948,1,вынужденная,1,вынужденная
nine_hour_right_949,1,вынужденная,1,вынужденная
nine_hour_right_950,1,вынужденная,1,вынужденная
nine_hour_right_951,1,вынужденная,1,вынужденная
nine_hour_right_952,1,вынужденная,1,вынужденная
nine_hour_right_953,1,вынужденная,1,вынужденная
nine_hour_right_954,1,вынужденная,1,вынужденная
nine_hour_right_955,1,вынужденная,1,вынужденная
nine_hour_right_956,1,вынужденная,1,вынужденная
nine_hour_right_957,1,вынужденная,1,вынужденная
nine_hour_right_958,1,вынужденная,1,вынужденная
nine_hour_right_959,1,вынужденная,1,вынужденная
nine_hour_right_960,1,вынужденная,1,вынужденная
nine_hour_right_961,1,вынужденная,1,вынужденная
nine_hour_right_962,1,вынужденная,1,вынужденная
nine_hour_right_963,1,вынужденная,1,вынужденная
nine_hour_right_964,1,вынужденная,1,вынужденная
nine_hour_right_965,1,вынужденная,1,вынужденная
nine_hour_right_966,1,вынужденная,1,вынужденная
nine_hour_right_967,1,вынужденная,1,вынужденная
nine_hour_right_968,1,вынужденная,1,вынужденная
nine_hour_right_969,1,вынужденная,1,вынужденная
nine_hour_right_970,1,вынужденная,1,вынужденная
nine_hour_right_971,1,вынужденная,1,вынужденная
nine_hour_right_972,1,вынужденная,1,вынужденная
nine_hour_right_973,1,вынужденная,1,вынужденная
nine_hour_right_974,1,вынужденная,1,вынужденная
nine_hour_right_975,1,вынужденная,1,вынужденная
nine_hour_right_976,1,вынужденная,1,вынужденная
nine_hour_right_977,0,простой,1,вынужденная
nine_hour_right_978,0,простой,1,вынужденная
nine_hour_right_979,1,вынужденная,1,вынужденная
nine_hour_right_980,1,вынужденная,1,вынужденная
nine_hour_right_981,1,вынужденная,1,вынужденная
nine_hour_right_982,1,вынужденная,1,вынужденная
nine_hour_right_983,1,вынужденная,1,вынужденная
nine_hour_right_984,0,простой,1,вынужденная
nine_hour_right_985,0,простой,1,вынужденная
nine_hour_right_986,0,простой,1,вынужденная
nine_hour_right_987,0,простой,1,вынужденная
nine_hour_right_988,0,простой,1,вынужденная
nine_hour_right_989,1,вынужденная,1,вынужденная
nine_hour_right_990,1,вынужденная,1,вынужденная
nine_hour_right_991,1,вынужденная,1,вынужденная
nine_hour_right_992,1,вынужденная,1,вынужденная
nine_hour_right_993,1,вынужденная,1,вынужденная
nine_hour_right_994,1,вынужденная,1,вынужденная
nine_hour_right_995,1,вынужденная,1,вынужденная
nine_hour_right_996,1,вынужденная,1,вынужденная
nine_hour_right_997,1,вынужденная,1,вынужденная
nine_hour_right_998,1,вынужденная,1,вынужденная
nine_hour_right_999,1,вынужденная,1,вынужденная
nine_hour_right_1000,1,вынужденная,1,вынужденная
nine_hour_right_1001,1,вынужденная,1,вынужденная
nine_hour_right_1002,1,вынужденная,1,вынужденная
nine_hour_right_1003,1,вынужденная,1,вынужденная
nine_hour_right_1004,1,вынужденная,1,вынужденная
nine_hour_right_1005,1,вынужденная,1,вынужденная
nine_hour_right_1006,0,простой,1,вынужденная
nine_hour_right_1007,0,простой,1,вынужденная
nine_hour_right_1008,0,простой,1,вынужденная
nine_hour_right_1009,0,простой,1,вынужденная
nine_hour_right_1010,0,простой,1,вынужденная
nine_hour_right_1011,0,простой,1,вынужденная
nine_hour_right_1012,0,простой,1,вынужденная
nine_hour_right_1013,1,вынужденная,1,вынужденная
nine_hour_right_1014,1,вынужденная,1,вынужденная
nine_hour_right_1015,1,вынужденная,1,вынужденная
nine_hour_right_1016,1,вынужденная,1,вынужденная
nine_hour_right_1017,1,вынужденная,1,вынужденная
nine_hour_right_1018,1,вынужденная,1,вынужденная
nine_hour_right_1019,1,вынужденная,1,вынужденная
nine_hour_right_1020,1,вынужденная,1,вынужденная
nine_hour_right_1021,1,вынужденная,1,вынужденная
nine_hour_right_1022,2,сварка,1,вынужденная
nine_hour_right_1023,2,сварка,2,сварка
nine_hour_right_1024,2,сварка,2,сварка
nine_hour_right_1025,2,сварка,2,сварка
nine_hour_right_1026,2,сварка,2,сварка
nine_hour_right_1027,2,сварка,2,сварка
nine_hour_right_1028,2,сварка,2,сварка
nine_hour_right_1029,2,сварка,2,сварка
nine_hour_right_1030,2,сварка,2,сварка
nine_hour_right_1031,2,сварка,2,сварка
nine_hour_right_1032,2,сварка,2,сварка
nine_hour_right_1033,2,сварка,2,сварка
nine_hour_right_1034,2,сварка,2,сварка
nine_hour_right_1035,2,сварка,2,сварка
nine_hour_right_1036,2,сварка,2,сварка
nine_hour_right_1037,2,сварка,2,сварка
nine_hour_right_1038,2,сварка,2,сварка
nine_hour_right_1039,2,сварка,2,сварка
nine_hour_right_1040,2,сварка,2,сварка
nine_hour_right_1041,2,сварка,2,сварка
nine_hour_right_1042,2,сварка,2,сварка
nine_hour_right_1043,2,сварка,2,сварка
nine_hour_right_1044,2,сварка,2,сварка
nine_hour_right_1045,2,сварка,2,сварка
nine_hour_right_1046,2,сварка,2,сварка
nine_hour_right_1047,2,сварка,2,сварка
nine_hour_right_1048,2,сварка,2,сварка
nine_hour_right_1049,2,сварка,2,сварка
nine_hour_right_1050,2,сварка,2,сварка
nine_hour_right_1051,2,сварка,2,сварка
nine_hour_right_1052,2,сварка,2,сварка
nine_hour_right_1053,2,сварка,2,сварка
nine_hour_right_1054,2,сварка,2,сварка
nine_hour_right_1055,2,сварка,2,сварка
nine_hour_right_1056,2,сварка,2,сварка
nine_hour_right_1057,2,сварка,2,сварка
nine_hour_right_1058,2,сварка,2,сварка
nine_hour_right_1059,2,сварка,2,сварка
nine_hour_right_1060,2,сварка,2,сварка
nine_hour_right_1061,2,сварка,2,сварка
nine_hour_right_1062,2,сварка,2,сварка
nine_hour_right_1063,2,сварка,2,сварка
nine_hour_right_1064,2,сварка,2,сварка
nine_hour_right_1065,2,сварка,2,сварка
nine_hour_right_1066,2,сварка,2,сварка
nine_hour_right_1067,2,сварка,2,сварка
nine_hour_right_1068,2,сварка,2,сварка
nine_hour_right_1069,2,сварка,2,сварка
nine_hour_right_1070,2,сварка,2,сварка
nine_hour_right_1071,2,сварка,2,сварка
nine_hour_right_1072,2,сварка,2,сварка
nine_hour_right_1073,2,сварка,2,сварка
nine_hour_right_1074,2,сварка,2,сварка
nine_hour_right_1075,2,сварка,2,сварка
nine_hour_right_1076,2,сварка,2,сварка
nine_hour_right_1077,1,вынужденная,2,сварка
nine_hour_right_1078,1,вынужденная,2,сварка
nine_hour_right_1079,1,вынужденная,2,сварка
nine_hour_right_1080,1,вынужденная,2,сварка
nine_hour_right_1081,2,сварка,2,сварка
nine_hour_right_1082,2,сварка,2,сварка
nine_hour_right_1083,2,сварка,2,сварка
nine_hour_right_1084,2,сварка,2,сварка
nine_hour_right_1085,2,сварка,2,сварка
nine_hour_right_1086,2,сварка,2,сварка
nine_hour_right_1087,2,сварка,2,сварка
nine_hour_right_1088,2,сварка,2,сварка
nine_hour_right_1089,2,сварка,2,сварка
nine_hour_right_1090,2,сварка,2,сварка
nine_hour_right_1091,2,сварка,2,сварка
nine_hour_right_1092,2,сварка,2,сварка
nine_hour_right_1093,2,сварка,2,сварка
nine_hour_right_1094,2,сварка,2,сварка
nine_hour_right_1095,2,сварка,2,сварка
nine_hour_right_1096,2,сварка,2,сварка
nine_hour_right_1097,2,сварка,2,сварка
nine_hour_right_1098,2,сварка,2,сварка
nine_hour_right_1099,2,сварка,2,сварка
nine_hour_right_1100,2,сварка,2,сварка
nine_hour_right_1101,2,сварка,2,сварка
nine_hour_right_1102,2,сварка,2,сварка
nine_hour_right_1103,2,сварка,2,сварка
nine_hour_right_1104,2,сварка,2,сварка
nine_hour_right_1105,2,сварка,2,сварка
nine_hour_right_1106,2,сварка,2,сварка
nine_hour_right_1107,2,сварка,2,сварка
nine_hour_right_1108,2,сварка,2,сварка
nine_hour_right_1109,2,сварка,2,сварка
nine_hour_right_1110,2,сварка,2,сварка
nine_hour_right_1111,2,сварка,2,сварка
nine_hour_right_1112,2,сварка,2,сварка
nine_hour_right_1113,2,сварка,2,сварка
nine_hour_right_1114,2,сварка,2,сварка
nine_hour_right_1115,2,сварка,1,вынужденная
nine_hour_right_1116,1,вынужденная,1,вынужденная
nine_hour_right_1117,1,вынужденная,1,вынужденная
nine_hour_right_1118,1,вынужденная,1,вынужденная
nine_hour_right_1119,1,вынужденная,1,вынужденная
nine_hour_right_1120,1,вынужденная,1,вынужденная
nine_hour_right_1121,1,вынужденная,1,вынужденная
nine_hour_right_1122,1,вынужденная,1,вынужденная
nine_hour_right_1123,1,вынужденная,1,вынужденная
nine_hour_right_1124,1,вынужденная,1,вынужденная
nine_hour_right_1125,1,вынужденная,1,вынужденная
nine_hour_right_1126,1,вынужденная,1,вынужденная
nine_hour_right_1127,1,вынужденная,1,вынужденная
nine_hour_right_1128,1,вынужденная,1,вынужденная
nine_hour_right_1129,2,сварка,1,вынужденная
nine_hour_right_1130,2,сварка,1,вынужденная
nine_hour_right_1131,2,сварка,2,сварка
nine_hour_right_1132,2,сварка,2,сварка
nine_hour_right_1133,2,сварка,2,сварка
nine_hour_right_1134,2,сварка,2,сварка
nine_hour_right_1135,2,сварка,2,сварка
nine_hour_right_1136,2,сварка,2,сварка
nine_hour_right_1137,2,сварка,2,сварка
nine_hour_right_1138,2,сварка,2,сварка
nine_hour_right_1139,2,сварка,2,сварка
nine_hour_right_1140,2,сварка,2,сварка
nine_hour_right_1141,2,сварка,2,сварка
nine_hour_right_1142,2,сварка,2,сварка
nine_hour_right_1143,2,сварка,2,сварка
nine_hour_right_1144,2,сварка,2,сварка
nine_hour_right_1145,2,сварка,2,сварка
nine_hour_right_1146,2,сварка,2,сварка
nine_hour_right_1147,2,сварка,2,сварка
nine_hour_right_1148,2,сварка,2,сварка
nine_hour_right_1149,2,сварка,2,сварка
nine_hour_right_1150,2,сварка,2,сварка
nine_hour_right_1151,2,сварка,2,сварка
nine_hour_right_1152,2,сварка,2,сварка
nine_hour_right_1153,2,сварка,2,сварка
nine_hour_right_1154,2,сварка,2,сварка
nine_hour_right_1155,2,сварка,2,сварка
nine_hour_right_1156,2,сварка,2,сварка
nine_hour_right_1157,2,сварка,2,сварка
nine_hour_right_1158,2,сварка,2,сварка
nine_hour_right_1159,2,сварка,2,сварка
nine_hour_right_1160,2,сварка,2,сварка
nine_hour_right_1161,2,сварка,2,сварка
nine_hour_right_1162,2,сварка,2,сварка
nine_hour_right_1163,2,сварка,2,сварка
nine_hour_right_1164,2,сварка,2,сварка
nine_hour_right_1165,2,сварка,2,сварка
nine_hour_right_1166,2,сварка,2,сварка
nine_hour_right_1167,2,сварка,2,сварка
nine_hour_right_1168,2,сварка,2,сварка
nine_hour_right_1169,2,сварка,2,сварка
nine_hour_right_1170,2,сварка,2,сварка
nine_hour_right_1171,2,сварка,2,сварка
nine_hour_right_1172,2,сварка,2,сварка
nine_hour_right_1173,2,сварка,2,сварка
nine_hour_right_1174,2,сварка,2,сварка
nine_hour_right_1175,2,сварка,2,сварка
nine_hour_right_1176,2,сварка,2,сварка
nine_hour_right_1177,2,сварка,2,сварка
nine_hour_right_1178,2,сварка,2,сварка
nine_hour_right_1179,2,сварка,2,сварка
nine_hour_right_1180,2,сварка,2,сварка
nine_hour_right_1181,2,сварка,2,сварка
nine_hour_right_1182,2,сварка,2,сварка
nine_hour_right_1183,2,сварка,2,сварка
nine_hour_right_1184,2,сварка,2,сварка
nine_hour_right_1185,2,сварка,2,сварка
nine_hour_right_1186,2,сварка,2,сварка
nine_hour_right_1187,2,сварка,2,сварка
nine_hour_right_1188,2,сварка,2,сварка
nine_hour_right_1189,2,сварка,2,сварка
nine_hour_right_1190,2,сварка,2,сварка
nine_hour_right_1191,2,сварка,2,сварка
nine_hour_right_1192,2,сварка,2,сварка
nine_hour_right_1193,2,сварка,2,сварка
nine_hour_right_1194,2,сварка,2,сварка
nine_hour_right_1195,2,сварка,2,сварка
nine_hour_right_1196,2,сварка,2,сварка
nine_hour_right_1197,2,сварка,2,сварка
nine_hour_right_1198,2,сварка,2,сварка
nine_hour_right_1199,2,сварка,2,сварка
nine_hour_right_1200,2,сварка,2,сварка
nine_hour_right_1201,2,сварка,2,сварка
nine_hour_right_1202,2,сварка,2,сварка
nine_hour_right_1203,2,сварка,2,сварка
nine_hour_right_1204,2,сварка,2,сварка
nine_hour_right_1205,2,сварка,2,сварка
nine_hour_right_1206,2,сварка,2,сварка
nine_hour_right_1207,2,сварка,2,сварка
nine_hour_right_1208,1,вынужденная,2,сварка
nine_hour_right_1209,1,вынужденная,2,сварка
nine_hour_right_1210,1,вынужденная,2,сварка
nine_hour_right_1211,1,вынужденная,2,сварка
nine_hour_right_1212,1,вынужденная,2,сварка
nine_hour_right_1213,2,сварка,2,сварка
nine_hour_right_1214,2,сварка,2,сварка
nine_hour_right_1215,2,сварка,2,сварка
nine_hour_right_1216,2,сварка,2,сварка
nine_hour_right_1217,2,сварка,2,сварка
nine_hour_right_1218,2,сварка,2,сварка
nine_hour_right_1219,2,сварка,2,сварка
nine_hour_right_1220,2,сварка,2,сварка
nine_hour_right_1221,2,сварка,2,сварка
nine_hour_right_1222,2,сварка,2,сварка
nine_hour_right_1223,2,сварка,2,сварка
nine_hour_right_1224,2,сварка,2,сварка
nine_hour_right_1225,2,сварка,2,сварка
nine_hour_right_1226,2,сварка,2,сварка
nine_hour_right_1227,2,сварка,2,сварка
nine_hour_right_1228,2,сварка,2,сварка
nine_hour_right_1229,2,сварка,2,сварка
nine_hour_right_1230,2,сварка,2,сварка
nine_hour_right_1231,2,сварка,2,сварка
nine_hour_right_1232,2,сварка,2,сварка
nine_hour_right_1233,2,сварка,2,сварка
nine_hour_right_1234,2,сварка,2,сварка
nine_hour_right_1235,2,сварка,1,вынужденная
nine_hour_right_1236,2,сварка,1,вынужденная
nine_hour_right_1237,1,вынужденная,1,вынужденная
nine_hour_right_1238,1,вынужденная,1,вынужденная
nine_hour_right_1239,1,вынужденная,1,вынужденная
nine_hour_right_1240,1,вынужденная,1,вынужденная
nine_hour_right_1241,1,вынужденная,1,вынужденная
nine_hour_right_1242,1,вынужденная,1,вынужденная
nine_hour_right_1243,1,вынужденная,1,вынужденная
nine_hour_right_1244,1,вынужденная,1,вынужденная
nine_hour_right_1245,1,вынужденная,1,вынужденная
nine_hour_right_1246,1,вынужденная,1,вынужденная
nine_hour_right_1247,1,вынужденная,1,вынужденная
nine_hour_right_1248,1,вынужденная,1,вынужденная
nine_hour_right_1249,1,вынужденная,1,вынужденная
nine_hour_right_1250,1,вынужденная,1,вынужденная
nine_hour_right_1251,1,вынужденная,1,вынужденная
nine_hour_right_1252,1,вынужденная,1,вынужденная
nine_hour_right_1253,1,вынужденная,1,вынужденная
nine_hour_right_1254,1,вынужденная,1,вынужденная
nine_hour_right_1255,1,вынужденная,1,вынужденная
nine_hour_right_1256,1,вынужденная,1,вынужденная
nine_hour_right_1257,1,вынужденная,1,вынужденная
nine_hour_right_1258,1,вынужденная,1,вынужденная
nine_hour_right_1259,1,вынужденная,1,вынужденная
nine_hour_right_1260,1,вынужденная,1,вынужденная
nine_hour_right_1261,1,вынужденная,1,вынужденная
nine_hour_right_1262,1,вынужденная,1,вынужденная
nine_hour_right_1263,1,вынужденная,1,вынужденная
nine_hour_right_1264,1,вынужденная,1,вынужденная
nine_hour_right_1265,1,вынужденная,1,вынужденная
nine_hour_right_1266,2,сварка,1,вынужденная
nine_hour_right_1267,2,сварка,1,вынужденная
nine_hour_right_1268,2,сварка,2,сварка
nine_hour_right_1269,2,сварка,2,сварка
nine_hour_right_1270,2,сварка,2,сварка
nine_hour_right_1271,2,сварка,2,сварка
nine_hour_right_1272,2,сварка,2,сварка
nine_hour_right_1273,2,сварка,2,сварка
nine_hour_right_1274,2,сварка,2,сварка
nine_hour_right_1275,2,сварка,2,сварка
nine_hour_right_1276,2,сварка,2,сварка
nine_hour_right_1277,2,сварка,2,сварка
nine_hour_right_1278,2,сварка,2,сварка
nine_hour_right_1279,2,сварка,2,сварка
nine_hour_right_1280,2,сварка,2,сварка
nine_hour_right_1281,1,вынужденная,2,сварка
nine_hour_right_1282,1,вынужденная,2,сварка
nine_hour_right_1283,1,вынужденная,1,вынужденная
nine_hour_right_1284,0,простой,1,вынужденная
nine_hour_right_1285,0,простой,1,вынужденная
nine_hour_right_1286,0,простой,1,вынужденная
nine_hour_right_1287,0,простой,1,вынужденная
nine_hour_right_1288,1,вынужденная,1,вынужденная
nine_hour_right_1289,1,вынужденная,1,вынужденная
nine_hour_right_1290,1,вынужденная,1,вынужденная
nine_hour_right_1291,1,вынужденная,1,вынужденная
nine_hour_right_1292,1,вынужденная,1,вынужденная
nine_hour_right_1293,1,вынужденная,1,вынужденная
nine_hour_right_1294,1,вынужденная,1,вынужденная
nine_hour_right_1295,1,вынужденная,1,вынужденная
nine_hour_right_1296,1,вынужденная,1,вынужденная
nine_hour_right_1297,1,вынужденная,1,вынужденная
nine_hour_right_1298,1,вынужденная,1,вынужденная
nine_hour_right_1299,1,вынужденная,1,вынужденная
nine_hour_right_1300,1,вынужденная,1,вынужденная
nine_hour_right_1301,1,вынужденная,1,вынужденная
nine_hour_right_1302,1,вынужденная,1,вынужденная
nine_hour_right_1303,1,вынужденная,1,вынужденная
nine_hour_right_1304,1,вынужденная,1,вынужденная
nine_hour_right_1305,1,вынужденная,1,вынужденная
nine_hour_right_1306,1,вынужденная,1,вынужденная
nine_hour_right_1307,1,вынужденная,1,вынужденная
nine_hour_right_1308,1,вынужденная,1,вынужденная
nine_hour_right_1309,1,вынужденная,1,вынужденная
nine_hour_right_1310,1,вынужденная,1,вынужденная
nine_hour_right_1311,1,вынужденная,1,вынужденная
nine_hour_right_1312,1,вынужденная,1,вынужденная
nine_hour_right_1313,1,вынужденная,1,вынужденная
nine_hour_right_1314,1,вынужденная,1,вынужденная
nine_hour_right_1315,1,вынужденная,1,вынужденная
nine_hour_right_1316,1,вынужденная,1,вынужденная
nine_hour_right_1317,1,вынужденная,1,вынужденная
nine_hour_right_1318,1,вынужденная,1,вынужденная
nine_hour_right_1319,1,вынужденная,1,вынужденная
nine_hour_right_1320,1,вынужденная,1,вынужденная
nine_hour_right_1321,1,вынужденная,1,вынужденная
nine_hour_right_1322,1,вынужденная,1,вынужденная
nine_hour_right_1323,1,вынужденная,1,вынужденная
nine_hour_right_1324,1,вынужденная,1,вынужденная
nine_hour_right_1325,1,вынужденная,1,вынужденная
nine_hour_right_1326,1,вынужденная,1,вынужденная
nine_hour_right_1327,1,вынужденная,1,вынужденная
nine_hour_right_1328,1,вынужденная,1,вынужденная
nine_hour_right_1329,1,вынужденная,1,вынужденная
nine_hour_right_1330,1,вынужденная,1,вынужденная
nine_hour_right_1331,1,вынужденная,1,вынужденная
nine_hour_right_1332,1,вынужденная,1,вынужденная
nine_hour_right_1333,1,вынужденная,1,вынужденная
nine_hour_right_1334,1,вынужденная,1,вынужденная
nine_hour_right_1335,1,вынужденная,1,вынужденная
nine_hour_right_1336,1,вынужденная,1,вынужденная
nine_hour_right_1337,1,вынужденная,1,вынужденная
nine_hour_right_1338,1,вынужденная,1,вынужденная
nine_hour_right_1339,1,вынужденная,1,вынужденная
nine_hour_right_1340,1,вынужденная,1,вынужденная
nine_hour_right_1341,1,вынужденная,1,вынужденная
nine_hour_right_1342,1,вынужденная,1,вынужденная
nine_hour_right_1343,1,вынужденная,1,вынужденная
nine_hour_right_1344,1,вынужденная,1,вынужденная
nine_hour_right_1345,1,вынужденная,1,вынужденная
nine_hour_right_1346,1,вынужденная,1,вынужденная
nine_hour_right_1347,1,вынужденная,1,вынужденная
nine_hour_right_1348,1,вынужденная,1,вынужденная
nine_hour_right_1349,1,вынужденная,1,вынужденная
nine_hour_right_1350,1,вынужденная,1,вынужденная
nine_hour_right_1351,2,сварка,1,вынужденная
nine_hour_right_1352,2,сварка,2,сварка
nine_hour_right_1353,2,сварка,2,сварка
nine_hour_right_1354,2,сварка,2,сварка
nine_hour_right_1355,2,сварка,2,сварка
nine_hour_right_1356,2,сварка,2,сварка
nine_hour_right_1357,2,сварка,2,сварка
nine_hour_right_1358,2,сварка,2,сварка
nine_hour_right_1359,2,сварка,2,сварка
nine_hour_right_1360,2,сварка,2,сварка
nine_hour_right_1361,2,сварка,2,сварка
nine_hour_right_1362,2,сварка,2,сварка
nine_hour_right_1363,2,сварка,2,сварка
nine_hour_right_1364,2,сварка,2,сварка
nine_hour_right_1365,2,сварка,2,сварка
nine_hour_right_1366,2,сварка,2,сварка
nine_hour_right_1367,2,сварка,2,сварка
nine_hour_right_1368,2,сварка,2,сварка
nine_hour_right_1369,2,сварка,2,сварка
nine_hour_right_1370,2,сварка,2,сварка
nine_hour_right_1371,2,сварка,2,сварка
nine_hour_right_1372,2,сварка,2,сварка
nine_hour_right_1373,2,сварка,2,сварка
